species,gridlat,gridlon,d18oc,d18osw,t_annual,t_seasonal,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
T. sacculifer,35.5,-6.5,-0.05,0.9087281823158264,18.755407333374023,21.412803649902344,0,0,0,0,0,0,1,1,1,1,0,0
T. sacculifer,37.5,-30.5,-0.2,0.9457144737243652,19.412118911743164,22.829349517822266,0,0,0,0,0,0,1,1,1,1,0,0
T. sacculifer,37.5,-26.5,-0.12,0.8830030560493469,19.01154899597168,22.355648040771484,0,0,0,0,0,0,1,1,1,1,0,0
T. sacculifer,38.5,-25.5,-0.08250000000000002,0.8486621379852295,18.442792892456055,21.801349639892578,0,0,0,0,0,0,1,1,1,1,0,0
T. sacculifer,40.5,-27.5,0.06,0.8029398918151855,17.751680374145508,21.451330184936523,0,0,0,0,0,0,1,1,1,0,0,0
T. sacculifer,40.5,-25.5,-0.06,0.794248104095459,17.641008377075195,21.272464752197266,0,0,0,0,0,0,1,1,1,0,0,0
T. sacculifer,42.5,-25.5,-0.09000000000000001,0.7426038980484009,16.74674415588379,20.269662857055664,0,0,0,0,0,0,1,1,1,0,0,0
T. sacculifer,43.5,-24.5,0.04,0.7181207537651062,16.22450065612793,19.674564361572266,0,0,0,0,0,0,1,1,1,0,0,0
T. sacculifer,44.5,-24.5,0.04,0.6947681307792664,15.753201484680176,19.089630126953125,0,0,0,0,0,0,1,1,1,0,0,0
T. sacculifer,44.5,-20.5,-0.26,0.6897323131561279,15.546648979187012,18.95820426940918,0,0,0,0,0,0,1,1,1,0,0,0
T. sacculifer,50.5,-27.5,-0.06,0.4516538977622986,12.422776222229004,15.029006958007812,0,0,0,0,0,0,1,1,1,0,0,0
T. sacculifer,53.5,-27.5,-0.02,0.35287103056907654,10.636134147644043,13.139729499816895,0,0,0,0,0,0,1,1,1,0,0,0
